DistID,District,Bedrooms,Bathrooms,Price,Size,Url
9,Moncloa,5,6,2200000,598,http://www.idealista.com/34042137
16,Hortaleza,4,2,320000,135,http://www.idealista.com/34003939
18,Villa de Vallecas,2,3,228000,124,http://www.idealista.com/33843810
9,Moncloa,5,5,1550000,340,http://www.idealista.com/33774295
11,Carabanchel,0,1,117810,61,http://www.idealista.com/33518168
15,Ciudad Lineal,3,3,575000,160,http://www.idealista.com/33397829
13,Puente de Vallecas,2,2,235000,92,http://www.idealista.com/33087362
2,Arganzuela,4,2,280000,126,http://www.idealista.com/31960065
18,Villa de Vallecas,1,1,160900,71,http://www.idealista.com/31977044
5,Chamartín,5,3,875000,180,http://www.idealista.com/31454168
9,Moncloa,1,1,250000,91,http://www.idealista.com/31422629
9,Moncloa,4,4,745000,220,http://www.idealista.com/31385081
3,Retiro,2,1,185000,74,http://www.idealista.com/31316014
21,Barajas,2,1,264000,83,http://www.idealista.com/31270352
1,Centro,2,2,933583,151,http://www.idealista.com/31250821
1,Centro,2,2,960914,170,http://www.idealista.com/31250820
1,Centro,2,2,942382,170,http://www.idealista.com/31250819
1,Centro,2,2,985587,159,http://www.idealista.com/31250807
1,Centro,2,2,923738,170,http://www.idealista.com/31250818
1,Centro,2,2,778025,130,http://www.idealista.com/31250798
1,Centro,3,2,1070392,191,http://www.idealista.com/31250787
1,Centro,2,2,763063,130,http://www.idealista.com/31250786
1,Centro,3,2,1049700,191,http://www.idealista.com/31250785
1,Centro,3,2,1029186,191,http://www.idealista.com/31250640
13,Puente de Vallecas,1,1,180000,78,http://www.idealista.com/31204345
4,Salamanca,2,2,255000,44,http://www.idealista.com/29946920
12,Usera,4,2,120000,111,http://www.idealista.com/29817240
18,Villa de Vallecas,2,2,195000,90,http://www.idealista.com/29429817
20,San Blas,3,2,368000,117,http://www.idealista.com/1598133
20,San Blas,2,2,265000,93,http://www.idealista.com/27447315
12,Usera,3,1,125000,76,http://www.idealista.com/25258586
9,Moncloa,1,1,415000,82,http://www.idealista.com/25840732
9,Moncloa,3,2,740000,159,http://www.idealista.com/25840733
9,Moncloa,1,1,250000,50,http://www.idealista.com/25840532
18,Villa de Vallecas,3,2,298000,121,http://www.idealista.com/2114555
8,Fuencarral,1,1,240000,54,http://www.idealista.com/2104497
12,Usera,3,2,268000,107,http://www.idealista.com/2072848
18,Villa de Vallecas,2,2,228000,94,http://www.idealista.com/2008492
11,Carabanchel,3,2,270000,110,http://www.idealista.com/1876740
17,Villaverde,3,2,185000,92,http://www.idealista.com/1862265
15,Ciudad Lineal,3,1,158000,101,http://www.idealista.com/1846971
14,Moratalaz,4,1,178000,80,http://www.idealista.com/1831366
18,Villa de Vallecas,1,1,160000,55,http://www.idealista.com/1781895
13,Puente de Vallecas,2,2,215000,86,http://www.idealista.com/1774391
11,Carabanchel,2,1,85000,65,http://www.idealista.com/1746663
17,Villaverde,2,2,270000,82,http://www.idealista.com/1730603
4,Salamanca,4,3,1400000,303,http://www.idealista.com/36971051
13,Puente de Vallecas,2,1,190000,65,http://www.idealista.com/1732617
5,Chamartín,3,1,360000,85,http://www.idealista.com/38129433
1,Centro,1,1,380000,75,http://www.idealista.com/38845709
17,Villaverde,2,1,99900,69,http://www.idealista.com/38990648
11,Carabanchel,3,1,174900,90,http://www.idealista.com/38989616
12,Usera,2,1,104900,85,http://www.idealista.com/38970873
1,Centro,3,2,460000,94,http://www.idealista.com/38970449
15,Ciudad Lineal,3,2,226000,97,http://www.idealista.com/38954047
17,Villaverde,2,1,69500,55,http://www.idealista.com/38943394
17,Villaverde,1,1,69900,45,http://www.idealista.com/38940507
5,Chamartín,1,1,360000,73,http://www.idealista.com/38932890
21,Barajas,4,3,592000,250,http://www.idealista.com/38931282
11,Carabanchel,3,1,230000,90,http://www.idealista.com/38927437
15,Ciudad Lineal,2,2,240000,73,http://www.idealista.com/38920057
7,Chamberí,3,2,550000,98,http://www.idealista.com/38915111
16,Hortaleza,2,1,230000,110,http://www.idealista.com/38914408
3,Retiro,4,3,780000,192,http://www.idealista.com/38908556
8,Fuencarral,2,1,239500,56,http://www.idealista.com/38902493
20,San Blas,3,2,305000,126,http://www.idealista.com/38906389
20,San Blas,2,1,126000,65,http://www.idealista.com/38902991
10,Latina,3,2,290000,130,http://www.idealista.com/38901711
16,Hortaleza,3,2,720000,138,http://www.idealista.com/38895406
16,Hortaleza,3,1,166000,70,http://www.idealista.com/38890394
1,Centro,2,2,320000,85,http://www.idealista.com/38889967
6,Tetuán,4,2,450000,130,http://www.idealista.com/38885074
8,Fuencarral,3,1,152000,71,http://www.idealista.com/38878767
4,Salamanca,1,1,525000,72,http://www.idealista.com/38841441
5,Chamartín,5,4,1950000,472,http://www.idealista.com/38875543
9,Moncloa,4,3,610000,160,http://www.idealista.com/38870795
1,Centro,4,2,800000,240,http://www.idealista.com/38858310
5,Chamartín,2,2,380000,80,http://www.idealista.com/35492873
2,Arganzuela,3,2,472500,118,http://www.idealista.com/38855104
11,Carabanchel,3,2,140000,83,http://www.idealista.com/38852501
17,Villaverde,2,1,110000,65,http://www.idealista.com/38848999
11,Carabanchel,3,2,140000,83,http://www.idealista.com/38843030
1,Centro,2,1,339000,68,http://www.idealista.com/38842625
3,Retiro,3,1,370000,103,http://www.idealista.com/26191000
9,Moncloa,2,2,575000,110,http://www.idealista.com/38841350
16,Hortaleza,3,2,458000,110,http://www.idealista.com/38807820
7,Chamberí,4,3,750000,177,http://www.idealista.com/38836551
10,Latina,2,1,115000,70,http://www.idealista.com/38836738
17,Villaverde,3,2,175000,115,http://www.idealista.com/38834274
9,Moncloa,3,2,530000,130,http://www.idealista.com/38833657
21,Barajas,3,2,325000,92,http://www.idealista.com/38836580
20,San Blas,1,1,260000,58,http://www.idealista.com/38833909
4,Salamanca,1,1,149000,35,http://www.idealista.com/38832070
8,Fuencarral,1,1,140000,45,http://www.idealista.com/38820504
4,Salamanca,3,1,900000,111,http://www.idealista.com/38816010
4,Salamanca,3,3,499000,102,http://www.idealista.com/38803635
8,Fuencarral,3,2,590000,117,http://www.idealista.com/37975055
7,Chamberí,5,4,1195000,277,http://www.idealista.com/38800036
8,Fuencarral,2,1,160000,63,http://www.idealista.com/38797363
2,Arganzuela,4,2,315000,101,http://www.idealista.com/38791566
6,Tetuán,2,3,360000,118,http://www.idealista.com/38789904
5,Chamartín,6,3,795000,216,http://www.idealista.com/38788795
20,San Blas,2,1,95000,50,http://www.idealista.com/38788137
16,Hortaleza,6,5,2700000,562,http://www.idealista.com/38787569
7,Chamberí,2,2,850000,118,http://www.idealista.com/38786442
5,Chamartín,4,3,675000,172,http://www.idealista.com/38778762
20,San Blas,2,2,385000,120,http://www.idealista.com/38778177
11,Carabanchel,2,1,115000,74,http://www.idealista.com/38775123
4,Salamanca,2,3,795000,120,http://www.idealista.com/38771737
7,Chamberí,3,2,795000,142,http://www.idealista.com/38763866
3,Retiro,2,1,470000,129,http://www.idealista.com/38766820
7,Chamberí,5,3,700000,170,http://www.idealista.com/38766816
13,Puente de Vallecas,3,2,380000,111,http://www.idealista.com/38753960
7,Chamberí,5,1,587000,164,http://www.idealista.com/38728525
5,Chamartín,0,1,254000,76,http://www.idealista.com/38752877
5,Chamartín,3,2,447800,120,http://www.idealista.com/38752870
5,Chamartín,2,1,452000,122,http://www.idealista.com/38752843
12,Usera,3,2,165000,100,http://www.idealista.com/38751807
6,Tetuán,6,3,780000,230,http://www.idealista.com/38745963
4,Salamanca,2,1,325000,43,http://www.idealista.com/38744319
15,Ciudad Lineal,2,1,139000,55,http://www.idealista.com/38743006
7,Chamberí,3,3,960000,234,http://www.idealista.com/38714614
1,Centro,1,1,220000,37,http://www.idealista.com/38736295
2,Arganzuela,2,1,190000,45,http://www.idealista.com/37411854
4,Salamanca,5,2,650000,130,http://www.idealista.com/38734549
5,Chamartín,2,3,1950000,216,http://www.idealista.com/38716046
10,Latina,2,1,129000,65,http://www.idealista.com/38714281
12,Usera,2,2,295000,113,http://www.idealista.com/38699903
4,Salamanca,5,3,530000,225,http://www.idealista.com/38575417
5,Chamartín,4,2,507000,145,http://www.idealista.com/38700663
6,Tetuán,2,1,320000,65,http://www.idealista.com/38696640
17,Villaverde,2,1,86000,65,http://www.idealista.com/38693114
8,Fuencarral,2,1,160000,65,http://www.idealista.com/38693004
20,San Blas,1,1,215000,68,http://www.idealista.com/38657520
6,Tetuán,0,1,75000,29,http://www.idealista.com/38685991
10,Latina,3,2,340000,180,http://www.idealista.com/38669600
6,Tetuán,5,3,995000,232,http://www.idealista.com/38665417
19,Vicálvaro,3,2,250000,120,http://www.idealista.com/38670988
21,Barajas,3,2,637000,150,http://www.idealista.com/38668323
4,Salamanca,2,1,215000,48,http://www.idealista.com/38656098
16,Hortaleza,3,2,499500,141,http://www.idealista.com/38619424
13,Puente de Vallecas,2,1,89000,66,http://www.idealista.com/38570699
6,Tetuán,4,2,300000,114,http://www.idealista.com/38542346
6,Tetuán,3,1,195000,65,http://www.idealista.com/38530495
4,Salamanca,2,1,395000,75,http://www.idealista.com/38501050
5,Chamartín,4,4,1200000,220,http://www.idealista.com/38497336
1,Centro,2,2,525000,88,http://www.idealista.com/38420489
13,Puente de Vallecas,2,1,79900,55,http://www.idealista.com/38375665
1,Centro,2,2,677000,142,http://www.idealista.com/38364113
9,Moncloa,4,3,598000,156,http://www.idealista.com/38303295
17,Villaverde,3,1,142000,80,http://www.idealista.com/38296769
4,Salamanca,3,4,1450000,166,http://www.idealista.com/38246206
7,Chamberí,4,3,695000,196,http://www.idealista.com/38060060
13,Puente de Vallecas,4,2,150000,100,http://www.idealista.com/38020867
12,Usera,3,2,130000,80,http://www.idealista.com/37950251
16,Hortaleza,5,2,690000,300,http://www.idealista.com/37933689
6,Tetuán,3,1,142000,71,http://www.idealista.com/37833529
9,Moncloa,0,1,225000,60,http://www.idealista.com/37633876
8,Fuencarral,3,2,209500,96,http://www.idealista.com/37549708
15,Ciudad Lineal,2,1,180000,74,http://www.idealista.com/37462436
13,Puente de Vallecas,3,1,147000,93,http://www.idealista.com/37424151
10,Latina,2,2,264000,85,http://www.idealista.com/37417806
6,Tetuán,5,5,1300000,333,http://www.idealista.com/37396217
8,Fuencarral,6,4,1750000,560,http://www.idealista.com/37379190
19,Vicálvaro,3,2,218000,96,http://www.idealista.com/37278308
19,Vicálvaro,3,2,219000,92,http://www.idealista.com/37278284
19,Vicálvaro,3,2,199000,89,http://www.idealista.com/37278307
19,Vicálvaro,3,2,218000,90,http://www.idealista.com/37278306
19,Vicálvaro,3,2,225000,94,http://www.idealista.com/37278305
19,Vicálvaro,3,2,223000,103,http://www.idealista.com/37278304
19,Vicálvaro,3,2,204000,92,http://www.idealista.com/37278302
19,Vicálvaro,3,2,225000,103,http://www.idealista.com/37278299
19,Vicálvaro,3,2,215000,92,http://www.idealista.com/37278300
19,Vicálvaro,3,2,222000,91,http://www.idealista.com/37278297
19,Vicálvaro,3,2,239000,104,http://www.idealista.com/37278296
19,Vicálvaro,3,2,198000,104,http://www.idealista.com/37278294
19,Vicálvaro,3,2,210000,96,http://www.idealista.com/37278292
19,Vicálvaro,3,2,229000,110,http://www.idealista.com/37278214
16,Hortaleza,4,2,1290000,419,http://www.idealista.com/37174992
16,Hortaleza,4,2,1190000,408,http://www.idealista.com/37174947
10,Latina,3,1,249900,85,http://www.idealista.com/36792984
8,Fuencarral,7,6,850000,382,http://www.idealista.com/36631927
16,Hortaleza,4,8,2771000,370,http://www.idealista.com/36566094
8,Fuencarral,3,3,650000,155,http://www.idealista.com/36465497
6,Tetuán,2,1,149990,50,http://www.idealista.com/35864111
16,Hortaleza,2,1,120000,75,http://www.idealista.com/35828418
16,Hortaleza,5,5,1100000,380,http://www.idealista.com/35193679
1,Centro,5,3,1650000,330,http://www.idealista.com/34791237
7,Chamberí,4,4,1200000,180,http://www.idealista.com/33026189
16,Hortaleza,4,7,3262000,348,http://www.idealista.com/31061763
20,San Blas,2,2,280000,135,http://www.idealista.com/26877804
16,Hortaleza,6,4,900000,371,http://www.idealista.com/228006
8,Fuencarral,4,4,880000,335,http://www.idealista.com/30631497
6,Tetuán,2,1,115000,66,http://www.idealista.com/38736642
11,Carabanchel,3,3,400000,150,http://www.idealista.com/36939029
8,Fuencarral,3,2,415000,154,http://www.idealista.com/38899858
5,Chamartín,1,2,540000,80,http://www.idealista.com/36320463
1,Centro,0,1,177000,32,http://www.idealista.com/38992121
10,Latina,3,2,216000,100,http://www.idealista.com/38987813
1,Centro,3,3,990000,150,http://www.idealista.com/38983916
11,Carabanchel,3,1,94000,72,http://www.idealista.com/38983671
4,Salamanca,4,3,1990000,220,http://www.idealista.com/38983461
18,Villa de Vallecas,2,1,69900,49,http://www.idealista.com/38982798
20,San Blas,3,1,199000,92,http://www.idealista.com/38981773
10,Latina,1,1,62000,42,http://www.idealista.com/38976931
3,Retiro,3,2,374000,100,http://www.idealista.com/38973872
18,Villa de Vallecas,3,3,305000,115,http://www.idealista.com/38973869
5,Chamartín,3,1,330000,90,http://www.idealista.com/38971373
7,Chamberí,3,3,980000,179,http://www.idealista.com/38971295
7,Chamberí,2,1,349000,83,http://www.idealista.com/38971180
20,San Blas,2,2,315000,95,http://www.idealista.com/38971020
11,Carabanchel,3,2,130000,100,http://www.idealista.com/38970484
15,Ciudad Lineal,3,2,359000,130,http://www.idealista.com/38970250
7,Chamberí,2,2,850000,220,http://www.idealista.com/38969492
10,Latina,3,1,180000,94,http://www.idealista.com/38967829
7,Chamberí,3,4,4963000,500,http://www.idealista.com/38967342
10,Latina,1,1,80000,58,http://www.idealista.com/38966043
13,Puente de Vallecas,2,1,78000,55,http://www.idealista.com/38965366
13,Puente de Vallecas,2,1,85000,55,http://www.idealista.com/38965029
20,San Blas,3,1,99000,63,http://www.idealista.com/38964297
16,Hortaleza,2,1,120000,60,http://www.idealista.com/38963430
2,Arganzuela,2,1,230000,54,http://www.idealista.com/38962506
5,Chamartín,3,2,879000,225,http://www.idealista.com/38962466
15,Ciudad Lineal,3,1,170000,70,http://www.idealista.com/38940716
18,Villa de Vallecas,2,1,136000,52,http://www.idealista.com/38961374
5,Chamartín,4,3,615000,140,http://www.idealista.com/38959472
1,Centro,1,1,399900,73,http://www.idealista.com/38957810
2,Arganzuela,4,2,350000,127,http://www.idealista.com/38957146
4,Salamanca,5,3,980000,200,http://www.idealista.com/38956470
15,Ciudad Lineal,2,1,220000,92,http://www.idealista.com/38956373
10,Latina,3,1,150000,97,http://www.idealista.com/38955284
15,Ciudad Lineal,2,1,159000,80,http://www.idealista.com/38954869
6,Tetuán,3,1,220000,85,http://www.idealista.com/38953729
8,Fuencarral,3,1,235000,90,http://www.idealista.com/38952327
9,Moncloa,3,2,939000,200,http://www.idealista.com/38951174
8,Fuencarral,2,1,159000,56,http://www.idealista.com/38950314
4,Salamanca,5,5,1700000,390,http://www.idealista.com/38948111
10,Latina,2,1,118000,60,http://www.idealista.com/38947507
11,Carabanchel,1,1,180000,62,http://www.idealista.com/38944723
10,Latina,2,1,175000,60,http://www.idealista.com/34868103
6,Tetuán,4,2,670000,170,http://www.idealista.com/38943668
10,Latina,4,2,265000,113,http://www.idealista.com/38943066
11,Carabanchel,2,2,124900,75,http://www.idealista.com/38942711
7,Chamberí,2,1,349000,83,http://www.idealista.com/38941107
2,Arganzuela,2,1,127000,44,http://www.idealista.com/38940698
15,Ciudad Lineal,3,2,249000,85,http://www.idealista.com/38939685
13,Puente de Vallecas,2,1,72300,54,http://www.idealista.com/38938608
1,Centro,3,2,1900000,794,http://www.idealista.com/38938519
16,Hortaleza,6,7,1290000,419,http://www.idealista.com/38938176
16,Hortaleza,5,7,1190000,408,http://www.idealista.com/38937987
7,Chamberí,6,3,630000,149,http://www.idealista.com/38937192
20,San Blas,2,2,140000,70,http://www.idealista.com/38935740
4,Salamanca,3,2,820000,156,http://www.idealista.com/38935610
4,Salamanca,5,4,3300000,378,http://www.idealista.com/38935366
20,San Blas,2,1,140000,61,http://www.idealista.com/38931411
7,Chamberí,4,3,1095000,200,http://www.idealista.com/38931425
5,Chamartín,1,1,390000,69,http://www.idealista.com/38922124
7,Chamberí,1,1,440000,77,http://www.idealista.com/38925949
7,Chamberí,2,1,268500,72,http://www.idealista.com/38921737
6,Tetuán,3,2,330000,105,http://www.idealista.com/38919992
15,Ciudad Lineal,3,2,175000,80,http://www.idealista.com/38913657
3,Retiro,3,2,359000,97,http://www.idealista.com/38913240
11,Carabanchel,1,1,130000,75,http://www.idealista.com/38908453
15,Ciudad Lineal,3,1,164900,82,http://www.idealista.com/38888960
10,Latina,1,1,128062,68,http://www.idealista.com/38861795
5,Chamartín,5,6,2750000,580,http://www.idealista.com/38852905
5,Chamartín,6,4,4100000,450,http://www.idealista.com/38851674
11,Carabanchel,3,1,130000,71,http://www.idealista.com/38843422
9,Moncloa,3,2,669000,135,http://www.idealista.com/38838847
6,Tetuán,2,1,185000,63,http://www.idealista.com/38797109
4,Salamanca,4,2,900000,229,http://www.idealista.com/38796913
5,Chamartín,4,4,2275000,383,http://www.idealista.com/38790283
7,Chamberí,3,2,458000,110,http://www.idealista.com/38774506
19,Vicálvaro,3,2,228000,89,http://www.idealista.com/38766081
19,Vicálvaro,3,2,203000,94,http://www.idealista.com/38766079
19,Vicálvaro,3,2,217000,92,http://www.idealista.com/38766046
19,Vicálvaro,3,2,200000,92,http://www.idealista.com/38766070
19,Vicálvaro,3,2,229000,89,http://www.idealista.com/38766074
6,Tetuán,2,1,169995,60,http://www.idealista.com/38759346
15,Ciudad Lineal,10,5,1200000,366,http://www.idealista.com/37008486
9,Moncloa,5,3,780000,280,http://www.idealista.com/38709494
13,Puente de Vallecas,3,1,65000,50,http://www.idealista.com/38691455
20,San Blas,3,2,500000,180,http://www.idealista.com/38660725
2,Arganzuela,3,2,670000,120,http://www.idealista.com/38655571
6,Tetuán,4,3,850000,222,http://www.idealista.com/38654146
4,Salamanca,3,3,1200000,173,http://www.idealista.com/38647658
7,Chamberí,3,2,650000,128,http://www.idealista.com/33850477
11,Carabanchel,3,2,126000,100,http://www.idealista.com/38621989
9,Moncloa,3,2,500000,123,http://www.idealista.com/38621804
17,Villaverde,3,1,84000,79,http://www.idealista.com/38615565
11,Carabanchel,3,1,101000,75,http://www.idealista.com/38610084
1,Centro,2,1,590000,86,http://www.idealista.com/38605764
11,Carabanchel,3,2,278000,110,http://www.idealista.com/38605356
7,Chamberí,3,2,630000,124,http://www.idealista.com/38596150
3,Retiro,3,1,269800,78,http://www.idealista.com/38594009
13,Puente de Vallecas,2,1,84000,75,http://www.idealista.com/38586175
17,Villaverde,2,1,139000,90,http://www.idealista.com/38569271
16,Hortaleza,1,1,275000,94,http://www.idealista.com/29333994
4,Salamanca,4,2,420000,113,http://www.idealista.com/38565387
13,Puente de Vallecas,3,1,99990,79,http://www.idealista.com/38557431
20,San Blas,2,2,270000,100,http://www.idealista.com/38543041
8,Fuencarral,6,6,2600000,679,http://www.idealista.com/38534948
7,Chamberí,3,2,640000,138,http://www.idealista.com/38531276
7,Chamberí,3,3,680000,130,http://www.idealista.com/38529995
1,Centro,2,2,490000,150,http://www.idealista.com/38529795
6,Tetuán,2,2,430000,125,http://www.idealista.com/38529648
5,Chamartín,1,1,260000,68,http://www.idealista.com/38523456
4,Salamanca,1,1,395000,46,http://www.idealista.com/38521804
8,Fuencarral,5,6,1130000,435,http://www.idealista.com/38517671
6,Tetuán,2,1,170000,61,http://www.idealista.com/38504898
9,Moncloa,4,2,260000,78,http://www.idealista.com/38501744
2,Arganzuela,4,2,640000,250,http://www.idealista.com/38498310
15,Ciudad Lineal,3,2,490000,116,http://www.idealista.com/38498202
1,Centro,0,1,125000,25,http://www.idealista.com/38486580
18,Villa de Vallecas,3,2,180000,89,http://www.idealista.com/38486560
4,Salamanca,3,2,310000,100,http://www.idealista.com/38486226
16,Hortaleza,2,1,90000,70,http://www.idealista.com/38481063
8,Fuencarral,4,2,215000,175,http://www.idealista.com/38481062
11,Carabanchel,2,1,62000,45,http://www.idealista.com/38475794
16,Hortaleza,4,2,269000,120,http://www.idealista.com/38472903
8,Fuencarral,4,3,740000,300,http://www.idealista.com/38470758
3,Retiro,4,2,618000,135,http://www.idealista.com/38461868
10,Latina,3,2,139000,96,http://www.idealista.com/38458655
16,Hortaleza,1,1,290000,60,http://www.idealista.com/38267661
16,Hortaleza,4,3,585000,188,http://www.idealista.com/38428040
11,Carabanchel,3,1,120000,80,http://www.idealista.com/38425367
16,Hortaleza,2,2,550000,115,http://www.idealista.com/38389456
16,Hortaleza,2,1,149995,70,http://www.idealista.com/38389175
4,Salamanca,2,2,725000,80,http://www.idealista.com/38382332
16,Hortaleza,4,2,181000,135.6,http://www.idealista.com/38380402
7,Chamberí,5,2,485000,154,http://www.idealista.com/38378387
2,Arganzuela,3,1,315000,95,http://www.idealista.com/38377814
17,Villaverde,4,2,139400,90,http://www.idealista.com/38371105
8,Fuencarral,6,5,1995000,510,http://www.idealista.com/38371031
16,Hortaleza,2,1,219000,71,http://www.idealista.com/38366785
2,Arganzuela,3,2,388000,112,http://www.idealista.com/38366118
7,Chamberí,4,4,1790000,227,http://www.idealista.com/38352442
7,Chamberí,2,2,465000,80,http://www.idealista.com/38334309
9,Moncloa,4,4,600000,212,http://www.idealista.com/38314082
11,Carabanchel,3,1,130000,77,http://www.idealista.com/38309273
13,Puente de Vallecas,2,1,134000,93,http://www.idealista.com/38308965
5,Chamartín,6,4,1320000,350,http://www.idealista.com/38303230
15,Ciudad Lineal,1,1,175000,53,http://www.idealista.com/38290196
1,Centro,1,1,399000,44,http://www.idealista.com/38283800
6,Tetuán,2,2,248000,86,http://www.idealista.com/38281561
20,San Blas,3,1,165000,120,http://www.idealista.com/38273192
7,Chamberí,3,3,680000,126,http://www.idealista.com/38262517
4,Salamanca,4,3,512400,150,http://www.idealista.com/38251455
9,Moncloa,4,4,600000,212,http://www.idealista.com/38236888
12,Usera,4,2,196000,125,http://www.idealista.com/38232930
6,Tetuán,4,3,875000,221,http://www.idealista.com/38220539
15,Ciudad Lineal,3,2,139900,65,http://www.idealista.com/38225825
8,Fuencarral,2,2,375000,90,http://www.idealista.com/38213092
8,Fuencarral,4,2,490000,144,http://www.idealista.com/38187476
14,Moratalaz,4,2,360000,130,http://www.idealista.com/38157995
19,Vicálvaro,2,1,126000,57,http://www.idealista.com/38156600
8,Fuencarral,4,4,700000,304,http://www.idealista.com/38155739
9,Moncloa,6,5,525000,328,http://www.idealista.com/34778491
5,Chamartín,0,1,180000,46,http://www.idealista.com/38142026
1,Centro,2,1,395000,120,http://www.idealista.com/38139794
17,Villaverde,2,1,60000,60,http://www.idealista.com/38129496
4,Salamanca,0,1,185000,30,http://www.idealista.com/38125752
16,Hortaleza,2,2,375000,87,http://www.idealista.com/38107436
20,San Blas,3,1,115000,80,http://www.idealista.com/38096064
8,Fuencarral,2,2,430000,110,http://www.idealista.com/38083114
8,Fuencarral,5,3,869000,244,http://www.idealista.com/38078435
7,Chamberí,3,2,450000,120,http://www.idealista.com/38078136
15,Ciudad Lineal,5,2,370800,130,http://www.idealista.com/38064947
3,Retiro,3,3,1650000,212,http://www.idealista.com/38060039
10,Latina,2,2,315000,93,http://www.idealista.com/37996174
13,Puente de Vallecas,3,1,73000,67,http://www.idealista.com/38039473
5,Chamartín,5,6,2300000,400,http://www.idealista.com/38027056
12,Usera,3,2,177100,100,http://www.idealista.com/38008393
2,Arganzuela,2,2,520000,103,http://www.idealista.com/37998238
4,Salamanca,4,3,1150000,193,http://www.idealista.com/37993469
5,Chamartín,7,5,4978000,524,http://www.idealista.com/37985048
16,Hortaleza,4,4,1190000,258,http://www.idealista.com/37945748
16,Hortaleza,3,2,195000,89,http://www.idealista.com/37944948
2,Arganzuela,4,2,395000,150,http://www.idealista.com/37933621
5,Chamartín,2,2,360000,86,http://www.idealista.com/37913199
17,Villaverde,3,2,249000,102,http://www.idealista.com/37911156
5,Chamartín,3,2,1350000,220,http://www.idealista.com/37813379
10,Latina,3,2,189000,127,http://www.idealista.com/37796886
12,Usera,2,2,280000,100,http://www.idealista.com/37745897
17,Villaverde,3,1,169000,93,http://www.idealista.com/37717274
14,Moratalaz,4,2,310890,101,http://www.idealista.com/37717203
18,Villa de Vallecas,4,2,285000,107,http://www.idealista.com/37716228
6,Tetuán,4,2,360000,151,http://www.idealista.com/37712298
4,Salamanca,4,4,1695000,263,http://www.idealista.com/37708366
19,Vicálvaro,3,2,280000,150,http://www.idealista.com/37707724
15,Ciudad Lineal,2,2,350000,80,http://www.idealista.com/37314698
19,Vicálvaro,4,3,205412,137,http://www.idealista.com/37694030
21,Barajas,4,4,699000,304,http://www.idealista.com/37691022
21,Barajas,5,5,786000,415,http://www.idealista.com/37690990
14,Moratalaz,3,2,600000,137,http://www.idealista.com/37686073
13,Puente de Vallecas,3,2,210000,100,http://www.idealista.com/37685645
9,Moncloa,2,1,252000,76,http://www.idealista.com/37684855
5,Chamartín,3,2,620000,117,http://www.idealista.com/37683541
12,Usera,2,2,180000,110,http://www.idealista.com/37662076
1,Centro,6,2,2100000,535,http://www.idealista.com/37562578
9,Moncloa,5,4,1800000,300,http://www.idealista.com/37558333
9,Moncloa,4,3,760000,185,http://www.idealista.com/37537975
16,Hortaleza,4,4,750000,280,http://www.idealista.com/37477720
2,Arganzuela,2,1,268000,73,http://www.idealista.com/37467616
8,Fuencarral,4,3,850000,272,http://www.idealista.com/37448432
9,Moncloa,1,1,210000,25,http://www.idealista.com/37423921
4,Salamanca,5,4,2100000,230,http://www.idealista.com/37388539
9,Moncloa,3,2,599000,115,http://www.idealista.com/33520589
7,Chamberí,3,2,650000,129,http://www.idealista.com/37348415
16,Hortaleza,5,6,930000,400,http://www.idealista.com/37289804
9,Moncloa,6,4,2200000,350,http://www.idealista.com/37275893
19,Vicálvaro,4,3,321847,232,http://www.idealista.com/35841107
1,Centro,4,2,780000,223,http://www.idealista.com/37248991
1,Centro,0,1,125000,22,http://www.idealista.com/37240380
12,Usera,2,1,140000,50,http://www.idealista.com/37236847
2,Arganzuela,4,2,290000,93,http://www.idealista.com/37231364
21,Barajas,2,2,325000,90,http://www.idealista.com/37197473
15,Ciudad Lineal,1,1,171000,55,http://www.idealista.com/37186957
4,Salamanca,4,2,520000,155,http://www.idealista.com/37178136
20,San Blas,3,2,225000,95,http://www.idealista.com/35173889
13,Puente de Vallecas,5,2,140000,133,http://www.idealista.com/37109544
16,Hortaleza,5,4,2200000,477,http://www.idealista.com/37100086
10,Latina,3,2,245000,118,http://www.idealista.com/37093940
7,Chamberí,2,1,449000,91,http://www.idealista.com/37075128
7,Chamberí,2,2,325000,71,http://www.idealista.com/37075065
14,Moratalaz,4,2,263000,114,http://www.idealista.com/37056714
10,Latina,5,3,530000,200,http://www.idealista.com/36953378
20,San Blas,2,1,125000,79,http://www.idealista.com/36884598
6,Tetuán,4,2,450000,124,http://www.idealista.com/36882393
13,Puente de Vallecas,3,2,250000,120,http://www.idealista.com/36881278
7,Chamberí,3,2,710000,180,http://www.idealista.com/35935376
5,Chamartín,6,1,790000,180,http://www.idealista.com/36865393
20,San Blas,2,2,259000,84,http://www.idealista.com/36855248
16,Hortaleza,1,2,350000,190,http://www.idealista.com/36795527
9,Moncloa,6,8,3600000,1004,http://www.idealista.com/36762868
16,Hortaleza,3,3,849000,193,http://www.idealista.com/36757765
1,Centro,1,1,176000,41,http://www.idealista.com/36752609
8,Fuencarral,4,2,860000,226,http://www.idealista.com/36717130
1,Centro,6,5,4500000,860,http://www.idealista.com/36714530
8,Fuencarral,2,1,105000,60,http://www.idealista.com/36709571
16,Hortaleza,5,4,1630000,274,http://www.idealista.com/36707538
5,Chamartín,7,7,2500000,490,http://www.idealista.com/36637676
